subject_id,group,partition,category,threshold,li
sub-068,control,medial,house,0.75,0.0981812213278317
sub-068,control,medial,house,1.0,0.10676550934483812
sub-068,control,medial,house,1.25,0.11336391330396645
sub-068,control,medial,house,1.5,0.12456219693374798
sub-068,control,medial,house,1.75,0.1146277747456025
sub-068,control,medial,house,2.0,0.12304299652648915
sub-068,control,medial,house,2.25,0.099890337585204
sub-068,control,medial,house,2.5,0.10227341511665909
sub-068,control,medial,house,2.75,0.1035444912324988
sub-068,control,medial,house,3.0,0.11380175982593453
sub-068,control,medial,house,3.25,0.11452080187906138
sub-068,control,medial,house,3.5,0.12598532125780534
sub-068,control,medial,house,3.75,0.11484137945714655
sub-068,control,medial,house,4.0,0.10206435686068607
sub-068,control,medial,house,4.25,0.08863605385317355
sub-068,control,medial,house,4.5,0.10204805290604212
sub-068,control,medial,house,4.75,0.07573063416238231
sub-068,control,medial,house,5.0,0.06052244247183684
sub-068,control,whole,object,0.25,-0.021942046630401446
sub-068,control,whole,object,0.5,-0.01127385616936348
sub-068,control,whole,object,0.75,-0.00037781631149269205
sub-068,control,whole,object,1.0,0.01209213870374142
sub-068,control,whole,object,1.25,0.018791352885464435
sub-068,control,whole,object,1.5,0.027119593945569974
sub-068,control,whole,object,1.75,0.02931735065281885
sub-068,control,whole,object,2.0,0.026686873876295567
sub-068,control,whole,object,2.25,0.037447851200741684
sub-068,control,whole,object,2.5,0.037840268062185774
sub-068,control,whole,object,2.75,0.042913880548619304
sub-068,control,whole,object,3.0,0.047340339313129844
sub-068,control,whole,object,3.25,0.05014600106652352
sub-068,control,whole,object,3.5,0.050413813579188
sub-068,control,whole,object,3.75,0.05785597839274313
sub-068,control,whole,object,4.0,0.06678004158099067
sub-068,control,whole,object,4.25,0.06993849541449905
sub-068,control,whole,object,4.5,0.07941584114312178
sub-068,control,whole,object,4.75,0.08239935275599754
sub-068,control,whole,object,5.0,0.08288169761438514
sub-068,control,lateral,object,0.25,0.001218301030590987
sub-068,control,lateral,object,0.5,0.0038556457122954956
sub-068,control,lateral,object,0.75,0.010257853788969562
sub-068,control,lateral,object,1.0,0.012831963849383884
sub-068,control,lateral,object,1.25,0.015780300869967113
sub-068,control,lateral,object,1.5,0.020443970009509215
sub-068,control,lateral,object,1.75,0.017387598403611478
sub-068,control,lateral,object,2.0,0.013509991871866918
sub-068,control,lateral,object,2.25,0.01855899736027245
sub-068,control,lateral,object,2.5,0.017029359097127845
sub-068,control,lateral,object,2.75,0.011260276511871874
sub-068,control,lateral,object,3.0,0.009672560814450526
sub-068,control,lateral,object,3.25,0.011345602777119877
sub-068,control,lateral,object,3.5,0.013700261141099823
sub-068,control,lateral,object,3.75,0.016479961551715647
sub-068,control,lateral,object,4.0,0.021408484583371253
sub-068,control,lateral,object,4.25,0.029114592851838313
sub-068,control,lateral,object,4.5,0.03703426385474983
sub-068,control,lateral,object,4.75,0.04372375700132156
sub-068,control,lateral,object,5.0,0.03875110589925244
sub-068,control,medial,object,0.25,-0.10066665226645814
sub-068,control,medial,object,0.5,-0.06907574292629332
sub-068,control,medial,object,0.75,-0.041136198387240495
sub-068,control,medial,object,1.0,-0.003549752133766004
sub-068,control,medial,object,1.25,0.03551978853827032
sub-068,control,medial,object,1.5,0.06463750389731296
sub-068,control,medial,object,1.75,0.08930782407731792
sub-068,control,medial,object,2.0,0.11363115258601592
sub-068,control,medial,object,2.25,0.13145383101548958
sub-068,control,medial,object,2.5,0.16317293570119087
sub-068,control,medial,object,2.75,0.19904172548446167
sub-068,control,medial,object,3.0,0.2509400896186423
sub-068,control,medial,object,3.25,0.30808198080630034
sub-068,control,medial,object,3.5,0.32559970979968894
sub-068,control,medial,object,3.75,0.3642432727000227
sub-068,control,medial,object,4.0,0.3846573062178845
sub-068,control,medial,object,4.25,0.41612633873726473
sub-068,control,medial,object,4.5,0.47737993811438884
sub-068,control,medial,object,4.75,0.5554358059309283
sub-068,control,medial,object,5.0,0.5598488948827383
sub-068,control,whole,word,0.25,0.26517089871638466
sub-068,control,whole,word,0.5,0.2764818136904669
sub-068,control,whole,word,0.75,0.2922134510498718
sub-068,control,whole,word,1.0,0.3079900884665012
sub-068,control,whole,word,1.25,0.3139863904279143
sub-068,control,whole,word,1.5,0.3271005371481754
sub-068,control,whole,word,1.75,0.34745701128510553
sub-068,control,whole,word,2.0,0.35609313565038214
sub-068,control,whole,word,2.25,0.35332791326956164
sub-068,control,whole,word,2.5,0.3649679851405249
sub-068,control,whole,word,2.75,0.3641923317320922
sub-068,control,whole,word,3.0,0.3636966246721368
sub-068,control,whole,word,3.25,0.3392995720577441
sub-068,control,whole,word,3.5,0.3417146903836706
sub-068,control,whole,word,3.75,0.32789288842259473
sub-068,control,whole,word,4.0,0.3190734487019352
sub-068,control,whole,word,4.25,0.3092024821318131
sub-068,control,whole,word,4.5,0.28568484052262283
sub-068,control,whole,word,4.75,0.27387135803791257
sub-068,control,whole,word,5.0,0.25762784215617085
sub-068,control,lateral,word,0.25,0.3637128114491888
sub-068,control,lateral,word,0.5,0.38742724524127914
sub-068,control,lateral,word,0.75,0.4118456431388235
sub-068,control,lateral,word,1.0,0.4443146036706381
sub-068,control,lateral,word,1.25,0.4676212493857932
sub-068,control,lateral,word,1.5,0.492384660366083
sub-068,control,lateral,word,1.75,0.5196971369580391
sub-068,control,lateral,word,2.0,0.5532659270376648
sub-068,control,lateral,word,2.25,0.5598339396695502
sub-068,control,lateral,word,2.5,0.5835120376330539
sub-068,control,lateral,word,2.75,0.5879013988531959
sub-068,control,lateral,word,3.0,0.5865860195314904
sub-068,control,lateral,word,3.25,0.5642857643194717
sub-068,control,lateral,word,3.5,0.5756557196126928
sub-068,control,lateral,word,3.75,0.5621983619482497
sub-068,control,lateral,word,4.0,0.527539175675612
sub-068,control,lateral,word,4.25,0.5160260329230405
sub-068,control,lateral,word,4.5,0.5029528955165168
sub-068,control,lateral,word,4.75,0.46310619181277884
sub-068,control,lateral,word,5.0,0.42282264988769624
sub-068,control,medial,word,0.25,0.08926025065163737
sub-068,control,medial,word,0.5,0.08923711644058811
sub-068,control,medial,word,0.75,0.08659472174857229
sub-068,control,medial,word,1.0,0.09512786234058959
sub-068,control,medial,word,1.25,0.0971826492969968
sub-068,control,medial,word,1.5,0.10825126596810375
sub-068,control,medial,word,1.75,0.1254052286844259
sub-068,control,medial,word,2.0,0.14423962342389254
sub-068,control,medial,word,2.25,0.14375432795361945
sub-068,control,medial,word,2.5,0.1466375421981701
sub-068,control,medial,word,2.75,0.15691002751576424
sub-068,control,medial,word,3.0,0.1677895714268387
sub-068,control,medial,word,3.25,0.16302140866632278
sub-068,control,medial,word,3.5,0.1799827663625173
sub-068,control,medial,word,3.75,0.17723287984035135
sub-068,control,medial,word,4.0,0.18439087701465326
sub-068,control,medial,word,4.25,0.17851120631516884
sub-068,control,medial,word,4.5,0.1792410198649863
sub-068,control,medial,word,4.75,0.19124054561361534
sub-068,control,medial,word,5.0,0.17239647704305508
sub-069,OTC,whole,face,0.25,-0.3161842662043006
sub-069,OTC,whole,face,0.5,-0.3890239250974051
sub-069,OTC,whole,face,0.75,-0.4713774004138001
sub-069,OTC,whole,face,1.0,-0.551189524167321
sub-069,OTC,whole,face,1.25,-0.6329899417438217
sub-069,OTC,whole,face,1.5,-0.6976107047622736
sub-069,OTC,whole,face,1.75,-0.7620366749723617
sub-069,OTC,whole,face,2.0,-0.8235829849817315
sub-069,OTC,whole,face,2.25,-0.8708890818388768
sub-069,OTC,whole,face,2.5,-0.8968750349299234
sub-069,OTC,whole,face,2.75,-0.9271665002800148
sub-069,OTC,whole,face,3.0,-0.9644607149696164
sub-069,OTC,whole,face,3.25,-0.9852121993868833
sub-069,OTC,whole,face,3.5,-0.9990725816981076
sub-069,OTC,whole,face,3.75,-1.0
sub-069,OTC,whole,face,4.0,-1.0
sub-069,OTC,whole,face,4.25,-1.0
sub-069,OTC,whole,face,4.5,-1.0
sub-069,OTC,whole,face,4.75,-1.0
sub-069,OTC,lateral,face,0.25,-0.28003113565592097
sub-069,OTC,lateral,face,0.5,-0.35011580091268557
sub-069,OTC,lateral,face,0.75,-0.43731018223378193
sub-069,OTC,lateral,face,1.0,-0.5156390645256621
sub-069,OTC,lateral,face,1.25,-0.6070391131306823
sub-069,OTC,lateral,face,1.5,-0.689893996889149
sub-069,OTC,lateral,face,1.75,-0.7652676925806676
sub-069,OTC,lateral,face,2.0,-0.84643179245779
sub-069,OTC,lateral,face,2.25,-0.9059951270172611
sub-069,OTC,lateral,face,2.5,-0.9325246834318417
sub-069,OTC,lateral,face,2.75,-0.9511930775510011
sub-069,OTC,lateral,face,3.0,-0.97592801922836
sub-069,OTC,lateral,face,3.25,-0.9947583495389563
sub-069,OTC,lateral,face,3.5,-1.0
sub-069,OTC,lateral,face,3.75,-1.0
sub-069,OTC,lateral,face,4.0,-1.0
sub-069,OTC,lateral,face,4.25,-1.0
sub-069,OTC,lateral,face,4.5,-1.0
sub-069,OTC,lateral,face,4.75,-1.0
sub-069,OTC,medial,face,0.25,-0.3947506432218703
sub-069,OTC,medial,face,0.5,-0.4725508952013
sub-069,OTC,medial,face,0.75,-0.5538338917086755
sub-069,OTC,medial,face,1.0,-0.6370083302491611
sub-069,OTC,medial,face,1.25,-0.7018174688852099
sub-069,OTC,medial,face,1.5,-0.7249207485276168
sub-069,OTC,medial,face,1.75,-0.7526009214188395
sub-069,OTC,medial,face,2.0,-0.7585611236261605
sub-069,OTC,medial,face,2.25,-0.7664152091433304
sub-069,OTC,medial,face,2.5,-0.7734010199083354
sub-069,OTC,medial,face,2.75,-0.8455549776754471
sub-069,OTC,medial,face,3.0,-0.9033070731414895
sub-069,OTC,medial,face,3.25,-0.9544510730640762
sub-069,OTC,medial,face,3.5,-1.0
sub-069,OTC,medial,face,3.75,-1.0
sub-069,OTC,whole,house,0.25,0.23263150724047169
sub-069,OTC,whole,house,0.5,0.23184316298053387
sub-069,OTC,whole,house,0.75,0.2425061974376771
sub-069,OTC,whole,house,1.0,0.286237630917264
sub-069,OTC,whole,house,1.25,0.3112186624012072
sub-069,OTC,whole,house,1.5,0.3472463931799428
sub-069,OTC,whole,house,1.75,0.43400650916174244
sub-069,OTC,whole,house,2.0,0.5084424871112658
sub-069,OTC,whole,house,2.25,0.6045666045288653
sub-069,OTC,whole,house,2.5,0.6368126999823935
sub-069,OTC,whole,house,2.75,0.6776820868311405
sub-069,OTC,whole,house,3.0,0.6284772868634163
sub-069,OTC,whole,house,3.25,0.7791111111111111
sub-069,OTC,lateral,house,0.25,0.36847558137735864
sub-069,OTC,lateral,house,0.5,0.36437701138710543
sub-069,OTC,lateral,house,0.75,0.39586916350777046
sub-069,OTC,lateral,house,1.0,0.48317685186454035
sub-069,OTC,lateral,house,1.25,0.5521391576236598
sub-069,OTC,lateral,house,1.5,0.6157828698798656
sub-069,OTC,lateral,house,1.75,0.7455316459603812
sub-069,OTC,lateral,house,2.0,0.896665616712244
sub-069,OTC,lateral,house,2.25,1.0
sub-069,OTC,lateral,house,2.5,0.996547821165818
sub-069,OTC,lateral,house,2.75,1.0
sub-069,OTC,lateral,house,3.0,1.0
sub-069,OTC,lateral,house,3.25,1.0
sub-069,OTC,medial,house,0.25,0.0452232687351274
sub-069,OTC,medial,house,0.5,0.0554969777107263
sub-069,OTC,medial,house,0.75,0.07196686473874574
sub-069,OTC,medial,house,1.0,0.07741104545862372
sub-069,OTC,medial,house,1.25,0.08513578213047474
sub-069,OTC,medial,house,1.5,0.10493139746613457
sub-069,OTC,medial,house,1.75,0.17373676503952648
sub-069,OTC,medial,house,2.0,0.21560509979034756
sub-069,OTC,medial,house,2.25,0.31352832437139005
sub-069,OTC,medial,house,2.5,0.40380632580059184
sub-069,OTC,medial,house,2.75,0.4393916243477069
sub-069,OTC,medial,house,3.0,0.2912638287638288
sub-069,OTC,medial,house,3.25,0.531981981981982
sub-069,OTC,whole,object,0.25,-0.1285840509404456
sub-069,OTC,whole,object,0.5,-0.16083094651829977
sub-069,OTC,whole,object,0.75,-0.18872866871380772
sub-069,OTC,whole,object,1.0,-0.245562930891216
sub-069,OTC,whole,object,1.25,-0.30111558249487486
sub-069,OTC,whole,object,1.5,-0.369249727896809
sub-069,OTC,whole,object,1.75,-0.445056111683705
sub-069,OTC,whole,object,2.0,-0.537285320220734
sub-069,OTC,whole,object,2.25,-0.6694396715268891
sub-069,OTC,whole,object,2.5,-0.7609372488428799
sub-069,OTC,whole,object,2.75,-0.8567861145248337
sub-069,OTC,whole,object,3.0,-0.8766575103955285
sub-069,OTC,whole,object,3.25,-0.9025420944344303
sub-069,OTC,whole,object,3.5,-0.9069986462089282
sub-069,OTC,whole,object,3.75,-0.9236456483908415
sub-069,OTC,whole,object,4.0,-0.9893537139204621
sub-069,OTC,whole,object,4.25,-1.0
sub-069,OTC,whole,object,4.5,-1.0
sub-069,OTC,whole,object,4.75,-1.0
sub-069,OTC,whole,object,5.0,-1.0
sub-069,OTC,lateral,object,0.25,-0.039467466403957936
sub-069,OTC,lateral,object,0.5,-0.07229057340446295
sub-069,OTC,lateral,object,0.75,-0.10888542308094096
sub-069,OTC,lateral,object,1.0,-0.15334748642818938
sub-069,OTC,lateral,object,1.25,-0.2212333741072346
sub-069,OTC,lateral,object,1.5,-0.3063697556462872
sub-069,OTC,lateral,object,1.75,-0.391606586697638
sub-069,OTC,lateral,object,2.0,-0.5089320596741254
sub-069,OTC,lateral,object,2.25,-0.6530048238159013
sub-069,OTC,lateral,object,2.5,-0.7565854509309573
sub-069,OTC,lateral,object,2.75,-0.8491678117959282
sub-069,OTC,lateral,object,3.0,-0.8699916558046976
sub-069,OTC,lateral,object,3.25,-0.894852206494599
sub-069,OTC,lateral,object,3.5,-0.9132468120036037
sub-069,OTC,lateral,object,3.75,-0.9294119635225407
sub-069,OTC,lateral,object,4.0,-0.9863092474717702
sub-069,OTC,lateral,object,4.25,-1.0
sub-069,OTC,lateral,object,4.5,-1.0
sub-069,OTC,lateral,object,4.75,-1.0
sub-069,OTC,lateral,object,5.0,-1.0
sub-069,OTC,medial,object,0.25,-0.4264723650046562
sub-069,OTC,medial,object,0.5,-0.48910725876943867
sub-069,OTC,medial,object,0.75,-0.5782558051555444
sub-069,OTC,medial,object,1.0,-0.6801469353719272
sub-069,OTC,medial,object,1.25,-0.7333355570543406
sub-069,OTC,medial,object,1.5,-0.8077112374203307
sub-069,OTC,medial,object,1.75,-0.8588241136152012
sub-069,OTC,medial,object,2.0,-0.894457744637542
sub-069,OTC,medial,object,2.25,-0.9411507439036069
sub-069,OTC,medial,object,2.5,-0.9267822370076083
sub-069,OTC,medial,object,2.75,-1.0
sub-069,OTC,medial,object,3.0,-1.0
sub-069,OTC,whole,word,0.25,-0.210734326287271
sub-069,OTC,whole,word,0.5,-0.24629694357009985
sub-069,OTC,whole,word,0.75,-0.27877771795339124
sub-069,OTC,whole,word,1.0,-0.31773574576715297
sub-069,OTC,whole,word,1.25,-0.35126953378632014
sub-069,OTC,whole,word,1.5,-0.3837239845546606
sub-069,OTC,whole,word,1.75,-0.43139549061923
sub-069,OTC,whole,word,2.0,-0.48482373939516726
sub-069,OTC,whole,word,2.25,-0.5486559845822329
sub-069,OTC,whole,word,2.5,-0.6136510151757713
sub-069,OTC,whole,word,2.75,-0.6702324198458004
sub-069,OTC,whole,word,3.0,-0.7508325222705595
sub-069,OTC,whole,word,3.25,-0.8133459557370535
sub-069,OTC,whole,word,3.5,-0.8763692378742319
sub-069,OTC,whole,word,3.75,-0.9504441502320572
sub-069,OTC,whole,word,4.0,-0.9700920243823233
sub-069,OTC,whole,word,4.25,-0.9796838216966427
sub-069,OTC,whole,word,4.5,-1.0
sub-069,OTC,whole,word,4.75,-1.0
sub-069,OTC,whole,word,5.0,-1.0
sub-069,OTC,lateral,word,0.25,-0.28505789064029785
sub-069,OTC,lateral,word,0.5,-0.33601469225126573
sub-069,OTC,lateral,word,0.75,-0.3884356349628918
sub-069,OTC,lateral,word,1.0,-0.4411405667051364
sub-069,OTC,lateral,word,1.25,-0.49710138618512545
sub-069,OTC,lateral,word,1.5,-0.5478475682075965
sub-069,OTC,lateral,word,1.75,-0.6033046778254026
sub-069,OTC,lateral,word,2.0,-0.6500281259366599
sub-069,OTC,lateral,word,2.25,-0.7221860759922533
sub-069,OTC,lateral,word,2.5,-0.7945595054834113
sub-069,OTC,lateral,word,2.75,-0.8501292472824624
sub-069,OTC,lateral,word,3.0,-0.8924979086340334
sub-069,OTC,lateral,word,3.25,-0.9300070442417295
sub-069,OTC,lateral,word,3.5,-0.9604732956724625
sub-069,OTC,lateral,word,3.75,-0.981351834672695
sub-069,OTC,lateral,word,4.0,-1.0
sub-069,OTC,lateral,word,4.25,-1.0
sub-069,OTC,lateral,word,4.5,-1.0
sub-069,OTC,lateral,word,4.75,-1.0
sub-069,OTC,lateral,word,5.0,-1.0
sub-069,OTC,medial,word,0.25,-0.05908191508423735
sub-069,OTC,medial,word,0.5,-0.05667323877294139
sub-069,OTC,medial,word,0.75,-0.05628690959674942
sub-069,OTC,medial,word,1.0,-0.0614782576280182
sub-069,OTC,medial,word,1.25,-0.0667224844112187
sub-069,OTC,medial,word,1.5,-0.08087143418247628
sub-069,OTC,medial,word,1.75,-0.09943411427430834
sub-069,OTC,medial,word,2.0,-0.15081280663108443
sub-069,OTC,medial,word,2.25,-0.2021027458454409
sub-069,OTC,medial,word,2.5,-0.24725436927214925
sub-069,OTC,medial,word,2.75,-0.2987533311251655
sub-069,OTC,medial,word,3.0,-0.406106666458901
sub-069,OTC,medial,word,3.25,-0.524883817800963
sub-069,OTC,medial,word,3.5,-0.639130723348093
sub-069,OTC,medial,word,3.75,-0.8440585910290025
sub-069,OTC,medial,word,4.0,-0.8396405949433059
sub-069,OTC,medial,word,4.25,-0.9325325731536526
sub-069,OTC,medial,word,4.5,-1.0
sub-069,OTC,medial,word,4.75,-1.0
sub-069,OTC,medial,word,5.0,-1.0
sub-071,control,whole,face,0.25,-0.21485460999675352
sub-071,control,whole,face,0.5,-0.20310397422839988
sub-071,control,whole,face,0.75,-0.2192610999195308
sub-071,control,whole,face,1.0,-0.24131487484687134
sub-071,control,whole,face,1.25,-0.24474154526518913
sub-071,control,whole,face,1.5,-0.24308767807550505
sub-071,control,whole,face,1.75,-0.22512125763709076
sub-071,control,whole,face,2.0,-0.20707937528351245
sub-071,control,whole,face,2.25,-0.16067978504225924
sub-071,control,whole,face,2.5,-0.1601463581488926
sub-071,control,whole,face,2.75,-0.12492298785700774
sub-071,control,whole,face,3.0,-0.10478692052272923
sub-071,control,whole,face,3.25,-0.09779424862435457
sub-071,control,whole,face,3.5,-0.08979402411134835
sub-071,control,whole,face,3.75,-0.0771306844411045
sub-071,control,whole,face,4.0,-0.07321387058456146
sub-071,control,whole,face,4.25,-0.08800812494117095
sub-071,control,whole,face,4.5,-0.09940888710149297
sub-071,control,whole,face,4.75,-0.09228037616459021
sub-071,control,whole,face,5.0,-0.09462416005782791
sub-071,control,lateral,face,0.25,-0.3212284015616976
sub-071,control,lateral,face,0.5,-0.2851416662487032
sub-071,control,lateral,face,0.75,-0.28262609155942986
sub-071,control,lateral,face,1.0,-0.28302967215783764
